controller,mode,episodes,initial_capture_count,success_count,success_percent,genuine_swingup_count,unsafe_count,capture_count,mean_capture_time_s,mean_handover_time_s,mean_capture_to_handover_s,mean_first_balance_time_s,mean_final_balance_start_time_s,mean_successful_finish_time_s,mean_supervisor_switches,mean_lqr_fraction,mean_swingup_current_rms_A,mean_swingup_abs_current_A,mean_swingup_saturation_fraction,mean_swingup_applied_current_change_rms_A,mean_swingup_applied_current_slew_rms_A_s,maximum_swingup_applied_current_slew_A_s,mean_swingup_applied_current_total_variation_A,mean_swingup_current_change_rms_A,p95_swingup_current_change_rms_A,maximum_swingup_current_change_rms_A,mean_swingup_current_slew_rms_A_s,maximum_swingup_current_slew_A_s,mean_swingup_current_total_variation_A,p95_swingup_current_total_variation_A,maximum_swingup_current_total_variation_A,mean_swingup_current_second_difference_rms_A,mean_swingup_current_reversals,mean_swingup_high_frequency_power_fraction,mean_handover_current_jump_A,worst_abs_omega1_rad_s,worst_abs_omega2_rad_s,maximum_current_A,mean_arm_excursion_rad,p95_arm_excursion_rad,maximum_arm_excursion_rad,mean_omega1_rms_rad_s,p95_omega1_rms_rad_s,maximum_omega1_rms_rad_s,mean_omega2_rms_rad_s,p95_omega2_rms_rad_s,maximum_omega2_rms_rad_s,mean_post_capture_arm_excursion_rad,p95_post_capture_arm_excursion_rad,maximum_post_capture_arm_excursion_rad,mean_post_capture_omega1_rms_rad_s,p95_post_capture_omega1_rms_rad_s,maximum_post_capture_omega1_rms_rad_s,mean_final_arm_error_rms_rad,p95_final_arm_error_rms_rad,maximum_final_arm_error_rms_rad,mean_final_omega1_rms_rad_s,p95_final_omega1_rms_rad_s,maximum_final_omega1_rms_rad_s,worst_final_abs_omega1_rad_s,mean_minimum_capture_metric,best_minimum_capture_metric,mean_minimum_abs_upright_error_deg,mean_current_filter_cutoff_hz,minimum_current_filter_cutoff_hz,maximum_current_filter_cutoff_hz,mean_action_dead_time_samples,maximum_action_dead_time_samples
sac,training_nominal,100,3,100,100.0,97,0,100,0.7972999999999999,,,1.6927299999999996,1.7179299999999995,2.71793,0.0,0.0,0.09395151716999177,0.030878532610841787,0.011198,0.007901495559403554,7.901495559403554,370.6780289641227,6.239700347320117,0.03172481350771721,0.03932535072695444,0.11977117380254487,6.344962701543442,166.0632610321045,6.35976094186306,10.190674391388892,21.14311134815216,0.031640738622593666,12.95,0.05881315223957368,,21.60570622820684,26.044946000994702,0.4999999998523138,1.3894658239748257,2.030949342606381,2.4801603257272435,1.6269788900695321,2.48276882639517,2.9490477295590103,4.182441136375809,5.340345346302531,5.66025637716875,0.6842050333071589,1.123847855291809,2.0009509836942114,0.41787580614519065,0.5639215670511051,0.9761194923950807,0.07374569292956128,0.0775759159024574,0.08001247570162812,0.0075778259943719084,0.019351563657712154,0.026201694801235433,0.04935145894602518,0.0008965469843283417,4.464942792605683e-05,1.8087450600725245e-05,100.0,100.0,100.0,0.0,0
sac,training_randomized,100,0,100,100.0,100,0,100,0.7352000000000001,,,1.5849499999999999,1.60704,2.60704,0.0,0.0,0.09251783392051158,0.029936686588284696,0.012634,0.006765864284653101,6.7658642846531,362.4302729473732,6.063116833267511,0.031010188064118857,0.04329872418422888,0.07743458598076293,6.20203761282377,155.85469007492065,6.32393130838871,10.82301394343376,15.395090579986572,0.027794189328546586,15.03,0.0561795509951696,,22.121386831835753,27.004657231796877,0.49999999999986766,1.3910151107835642,2.1323119257428336,2.586898813677976,1.5465911946277062,2.479049535788368,2.8876078255354924,3.9590743752383686,5.2746313728480105,5.881531812639347,0.7356113473167915,1.3282112812622073,1.6022313674082003,0.42720310895440167,0.6206733738362957,1.1931079754833938,0.07375398184794765,0.07686991731796629,0.07842894213017082,0.00685057070430162,0.016464645246413088,0.02280873408503407,0.045062093288001766,0.0008171825877953655,5.8445202955957684e-05,1.4995743925001958e-05,73.11215181279849,50.069069655931145,99.89292786208885,0.45,1
sac,downward_rest_randomized,100,0,100,100.0,100,0,100,1.05317,,,1.9812100000000004,2.01554,3.01554,0.0,0.0,0.11766028515813849,0.04302129330043703,0.017132,0.007898504428133439,7.898504428133439,281.51531321178555,8.292293438521716,0.035618959446623084,0.045400835691346564,0.05850892690666063,7.123791889324616,124.89616870880127,8.557827171087265,12.257891559600829,22.093069434165955,0.0317759432298157,22.43,0.03227839279765203,,21.421901981239657,25.85857073790661,0.49999980294269264,1.4591641302760037,1.9199483904942274,2.171232851540994,2.2300628718356674,2.754322971134893,2.9931962935150374,4.632095962002249,5.580896760372985,5.924433820840603,0.7524414156940523,1.1935401115239714,1.46189006224235,0.45016035973219265,0.6145125359164046,0.7364434983614189,0.07344183292671475,0.07818866429627463,0.08059074746838385,0.01104405742465312,0.02258952688396893,0.0285603583586141,0.05477975654078333,0.0010027288777031663,5.613975362619441e-05,3.123347801091995e-05,73.57962431438847,50.952922870312904,99.92185610402727,0.51,1
